transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city
TXN000264,2025-07-01,CUST0113,Mass Market,Savings,Payment,Healthcare,Card,95.07,Stellenbosch
TXN000265,2025-07-11,CUST0109,Mass Market,Credit,Withdrawal,Travel,Branch,79.17,Cape Town
TXN000266,2025-05-05,CUST0434,Mass Market,Credit,Transfer,Utilities,Card,273.15,Stellenbosch
TXN000267,2025-12-01,CUST0129,Mass Market,Savings,Purchase,Transport,Mobile,93.61,Johannesburg
TXN000268,2025-07-14,CUST0116,Mass Market,Current,Withdrawal,Education,Mobile,90.41,Johannesburg
TXN000269,2025-01-29,CUST0279,Mass Market,Current,Purchase,Dining,Card,31.38,Port Elizabeth
TXN000270,2025-09-13,CUST0170,Mass Market,Credit,Withdrawal,Shopping,Branch,129.63,Durban
TXN000271,2025-02-18,CUST0326,Mass Market,Current,Deposit,Groceries,Online,1532.94,Pretoria
TXN000272,2025-04-19,CUST0341,Premium,Savings,Deposit,Travel,ATM,248.47,Pretoria
TXN000273,2025-01-24,CUST0393,Mass Market,Savings,Purchase,Utilities,Branch,28.47,Stellenbosch
TXN000274,2025-10-16,CUST0144,Affluent,Savings,Purchase,Dining,ATM,46.17,Pretoria
TXN000275,2025-01-09,CUST0447,Affluent,Savings,Transfer,Subscriptions,Online,101.98,Port Elizabeth
TXN000276,2025-12-31,CUST0178,Affluent,Current,Withdrawal,Transport,ATM,103.68,Durban
TXN000277,2025-03-25,CUST0024,Mass Market,Credit,Deposit,Entertainment,Branch,593.36,Port Elizabeth
TXN000278,2025-07-19,CUST0496,Affluent,Current,Deposit,Shopping,Mobile,365.2,Pretoria
TXN000279,2025-03-13,CUST0449,Mass Market,Current,Purchase,Education,ATM,17.74,Cape Town
TXN000280,2025-01-28,CUST0110,Mass Market,Current,Purchase,Healthcare,Online,43.99,Pretoria
TXN000281,2025-02-08,CUST0483,Mass Market,Current,Payment,Subscriptions,Branch,152.49,Pretoria
TXN000282,2025-11-01,CUST0491,Premium,Savings,Withdrawal,,Card,180.64,Durban
TXN000283,2025-11-21,CUST0394,Mass Market,Current,Payment,Travel,Mobile,74.4,Durban
TXN000284,2025-04-27,CUST0082,Mass Market,Credit,Payment,Education,Mobile,155.05,Stellenbosch
TXN000285,2025-08-10,CUST0448,Affluent,Current,Transfer,Subscriptions,Mobile,901.08,Port Elizabeth
TXN000286,2025-02-13,CUST0117,Mass Market,Current,Deposit,Utilities,Online,1839.05,Cape Town
TXN000287,2025-02-07,CUST0241,Mass Market,Savings,Purchase,Utilities,Online,57.67,Pretoria
TXN000288,2025-07-14,CUST0019,Mass Market,Savings,Transfer,Healthcare,ATM,666.74,Pretoria
TXN000289,2025-07-04,CUST0266,Mass Market,Current,Purchase,Transport,Card,25.07,Pretoria
TXN000290,2025-06-07,CUST0067,Affluent,Current,Withdrawal,Shopping,ATM,186.64,Cape Town
TXN000291,2025-02-22,CUST0023,Affluent,Current,Transfer,Transport,Online,144.38,Durban
TXN000292,2025-08-09,CUST0414,Mass Market,Savings,Withdrawal,Education,Branch,89.5,Pretoria
TXN000293,2025-09-20,CUST0085,Affluent,Current,Withdrawal,Transport,Card,131.13,Pretoria
TXN000294,2025-02-15,CUST0019,Mass Market,Savings,Payment,Education,Card,159.09,Pretoria
TXN000295,2025-11-02,CUST0157,Mass Market,Savings,Deposit,Shopping,Mobile,272.65,Johannesburg
TXN000296,2025-01-07,CUST0122,Affluent,Credit,Payment,Healthcare,Mobile,116.09,Johannesburg
TXN000297,2025-02-13,CUST0039,Affluent,Current,Deposit,Entertainment,Branch,256.67,Stellenbosch
TXN000298,2025-09-24,CUST0029,Mass Market,Savings,Transfer,Healthcare,Online,283.86,Port Elizabeth
TXN000299,2025-03-13,CUST0192,Mass Market,Current,Payment,Utilities,ATM,173.1,Pretoria
TXN000300,2025-09-10,CUST0294,Mass Market,Current,Transfer,Transport,Online,405.5,Johannesburg
TXN000301,2025-08-11,CUST0201,Mass Market,Current,Payment,Healthcare,ATM,239.25,Port Elizabeth
TXN000302,2025-09-05,CUST0277,Mass Market,Savings,Purchase,Shopping,ATM,54.32,Port Elizabeth
TXN000303,2025-05-07,CUST0099,Mass Market,Current,Withdrawal,Subscriptions,Branch,49.64,Pretoria
TXN000304,2025-04-11,CUST0152,Mass Market,Current,Withdrawal,Transport,Online,67.4,Durban
TXN000305,2025-06-05,CUST0017,Mass Market,Current,Purchase,Healthcare,ATM,55.81,Cape Town
TXN000306,2025-11-14,CUST0183,Mass Market,Current,Withdrawal,Shopping,Mobile,70.94,Durban
TXN000307,2025-06-21,CUST0148,Affluent,Credit,Withdrawal,Subscriptions,Online,59.0,Stellenbosch
TXN000308,2025-06-03,CUST0399,Mass Market,Current,Payment,Subscriptions,Online,114.76,Durban
TXN000309,2025-09-03,CUST0409,Affluent,Current,Payment,Dining,Mobile,239.29,Durban
TXN000310,2025-06-13,CUST0336,Mass Market,Credit,Payment,Travel,Branch,144.41,Port Elizabeth
TXN000311,2025-05-05,CUST0369,Mass Market,Current,Payment,Healthcare,ATM,147.72,Durban
TXN000312,2025-07-21,CUST0124,Premium,Savings,Payment,Transport,Branch,221.9,Durban
TXN000313,2025-04-13,CUST0058,Affluent,Current,Deposit,Education,Online,517.89,Stellenbosch
TXN000314,2025-12-16,CUST0095,Mass Market,Savings,Deposit,Groceries,Mobile,2078.1,Pretoria
TXN000315,2025-12-29,CUST0484,Mass Market,Savings,Transfer,Travel,ATM,814.43,Port Elizabeth
TXN000316,2025-12-21,CUST0278,Affluent,Credit,Purchase,Healthcare,Mobile,23.7,Durban
TXN000317,2025-03-13,CUST0187,Affluent,Savings,Payment,Entertainment,ATM,124.76,Port Elizabeth
TXN000318,2025-12-04,CUST0282,Affluent,Savings,Transfer,Healthcare,Mobile,467.06,Durban
TXN000319,2025-02-07,CUST0337,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,76.63,Johannesburg
TXN000320,2025-10-26,CUST0276,Mass Market,Savings,Withdrawal,Education,Branch,80.15,Pretoria
TXN000321,2025-12-21,CUST0146,Mass Market,Current,Withdrawal,Education,Card,176.52,Johannesburg
TXN000322,2025-07-04,CUST0267,Mass Market,Savings,Deposit,Subscriptions,Card,198.34,Pretoria
TXN000323,2025-02-25,CUST0470,Mass Market,Current,Transfer,Shopping,Online,482.71,Cape Town
TXN000324,2025-11-28,CUST0217,Mass Market,Savings,Deposit,Groceries,Branch,1182.46,Stellenbosch
TXN000325,2025-11-27,CUST0036,Affluent,Current,Withdrawal,Shopping,Mobile,129.09,Cape Town
TXN000326,2025-02-24,CUST0424,Affluent,Credit,Purchase,Transport,ATM,29.81,Stellenbosch
TXN000327,2025-04-24,CUST0384,Mass Market,Current,Deposit,Education,Branch,370.3,Stellenbosch
TXN000328,2025-10-25,CUST0135,Mass Market,Credit,Deposit,Entertainment,Mobile,425.73,Cape Town
TXN000329,2025-07-11,CUST0451,Mass Market,Savings,Withdrawal,Travel,Branch,35.62,Pretoria
TXN000330,2025-12-20,CUST0355,Mass Market,Savings,Deposit,Dining,ATM,628.85,Durban
TXN000331,2025-01-13,CUST0460,Premium,Current,Withdrawal,Transport,ATM,124.41,Port Elizabeth
TXN000332,2025-08-01,CUST0032,Mass Market,Savings,Purchase,Transport,Online,99.39,Durban
TXN000333,2025-06-28,CUST0006,Mass Market,Savings,Payment,Shopping,Mobile,169.96,Port Elizabeth
TXN000334,2025-04-16,CUST0026,Mass Market,Current,Deposit,Travel,ATM,172.32,Pretoria
TXN000335,2025-09-01,CUST0219,Mass Market,Current,Purchase,Travel,Mobile,83.52,Johannesburg
TXN000336,2025-06-13,CUST0314,Mass Market,Credit,Purchase,Utilities,Card,76.03,Cape Town
TXN000337,2025-12-30,CUST0208,Mass Market,Savings,Purchase,Groceries,ATM,67.63,Johannesburg
TXN000338,2025-11-28,CUST0214,Mass Market,Credit,Purchase,Dining,Online,90.98,Port Elizabeth
TXN000339,2025-09-22,CUST0336,Mass Market,Credit,Transfer,Education,Online,756.42,Port Elizabeth
TXN000340,2025-06-19,CUST0053,Affluent,Current,Deposit,Healthcare,Mobile,555.61,Durban
TXN000341,2025-04-29,CUST0477,Affluent,Current,Withdrawal,Dining,Online,74.88,Durban
TXN000342,2025-11-24,CUST0137,Affluent,Current,Withdrawal,Healthcare,Card,77.37,Stellenbosch
TXN000343,2025-11-11,CUST0422,Mass Market,Savings,Transfer,Travel,Branch,596.16,Cape Town
TXN000344,2025-08-08,CUST0321,Affluent,Current,Withdrawal,Groceries,Online,113.87,Cape Town
TXN000345,2025-04-16,CUST0209,Mass Market,Savings,Payment,Transport,Branch,96.61,Port Elizabeth
TXN000346,2025-02-22,CUST0148,Affluent,Credit,Deposit,Dining,ATM,698.45,Stellenbosch
TXN000347,2025-06-16,CUST0081,Premium,Savings,Transfer,Travel,Card,2035.76,Pretoria
TXN000348,2025-05-15,CUST0492,Mass Market,Savings,Withdrawal,Education,ATM,74.46,Cape Town
TXN000349,2025-11-02,CUST0484,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,49.76,Port Elizabeth
TXN000350,2025-10-28,CUST0089,Mass Market,Current,Purchase,Shopping,ATM,87.9,Johannesburg
TXN000351,2025-08-23,CUST0064,Mass Market,Current,Deposit,Dining,ATM,455.34,Stellenbosch
TXN000352,2025-11-11,CUST0448,Affluent,Current,Deposit,Transport,Online,664.6,Port Elizabeth
TXN000353,2025-06-10,CUST0022,Mass Market,Savings,Purchase,Entertainment,ATM,137.96,Stellenbosch
TXN000354,2025-03-01,CUST0479,Mass Market,Savings,Transfer,Shopping,Online,578.35,Pretoria
TXN000355,2025-09-19,CUST0084,Mass Market,Credit,Withdrawal,Healthcare,Branch,259.02,Stellenbosch
TXN000356,2025-03-12,CUST0292,Affluent,Current,Deposit,Healthcare,Mobile,140.64,Cape Town
TXN000357,2025-04-06,CUST0402,Mass Market,Current,Withdrawal,Education,Online,65.21,Johannesburg
TXN000358,2025-10-12,CUST0269,Affluent,Credit,Transfer,Travel,ATM,433.17,Stellenbosch
TXN000359,2025-03-13,CUST0465,Mass Market,Savings,Transfer,Shopping,Mobile,239.14,Stellenbosch
TXN000360,2025-11-14,CUST0369,Mass Market,Current,Purchase,Shopping,Card,28.62,Durban
TXN000361,2025-09-06,CUST0358,Mass Market,Credit,Transfer,Entertainment,Mobile,1184.64,Port Elizabeth
TXN000362,2025-10-15,CUST0315,Affluent,Current,Deposit,Travel,Mobile,1749.46,Port Elizabeth
TXN000363,2025-12-17,CUST0032,Mass Market,Savings,Withdrawal,Healthcare,Mobile,47.13,Durban
TXN000364,2025-09-08,CUST0260,Mass Market,Current,Transfer,Transport,Branch,160.94,Port Elizabeth
TXN000365,2025-01-16,CUST0183,Mass Market,Current,Transfer,Utilities,Card,115.81,Durban
TXN000366,2025-05-21,CUST0380,Mass Market,Current,Transfer,Education,ATM,159.29,Cape Town
TXN000367,2025-03-28,CUST0444,Affluent,Savings,Withdrawal,Subscriptions,Mobile,117.09,Pretoria
TXN000368,2025-10-09,CUST0043,Mass Market,Savings,Deposit,Transport,Branch,1031.01,Johannesburg
TXN000369,2025-02-28,CUST0244,Mass Market,Current,Payment,Education,ATM,192.71,Pretoria
TXN000370,2025-10-05,CUST0020,Mass Market,Current,Purchase,Travel,Branch,44.68,Port Elizabeth
TXN000371,2025-04-22,CUST0349,Premium,Savings,Withdrawal,Transport,Online,61.93,Pretoria
TXN000372,2025-06-02,CUST0186,Mass Market,Current,Purchase,Travel,ATM,54.6,Pretoria
TXN000373,2025-06-28,CUST0137,Affluent,Current,Purchase,Travel,Card,39.56,Stellenbosch
TXN000374,2025-05-02,CUST0193,Mass Market,Current,Transfer,Subscriptions,ATM,636.05,Durban
TXN000375,2025-12-30,CUST0084,Mass Market,Credit,Deposit,Healthcare,Online,320.53,Stellenbosch
TXN000376,2025-11-12,CUST0150,Mass Market,Current,Transfer,Entertainment,Online,335.86,Stellenbosch
TXN000377,2025-01-31,CUST0123,Affluent,Current,Deposit,Shopping,Branch,360.34,Port Elizabeth
TXN000378,2025-05-24,CUST0215,Affluent,Current,Deposit,Education,Online,256.36,Johannesburg
TXN000379,2025-06-15,CUST0272,Affluent,Current,Payment,Utilities,Branch,52.24,Johannesburg
TXN000380,2025-05-17,CUST0335,Mass Market,Credit,Deposit,Transport,Online,147.38,Stellenbosch
TXN000381,2025-07-30,CUST0033,Mass Market,Credit,Purchase,Utilities,Online,49.77,Johannesburg
TXN000382,2025-12-26,CUST0104,Mass Market,Savings,Transfer,Entertainment,Online,112.36,Johannesburg
TXN000383,2025-12-31,CUST0221,Mass Market,Current,Payment,Entertainment,Mobile,85.75,Stellenbosch
TXN000384,2025-09-08,CUST0078,Mass Market,Current,Transfer,Subscriptions,ATM,267.51,Johannesburg
TXN000385,2025-11-18,CUST0221,Mass Market,Current,Withdrawal,Healthcare,Mobile,145.8,Stellenbosch
TXN000386,2025-02-08,CUST0353,Mass Market,Savings,Purchase,Healthcare,Branch,49.78,Pretoria
TXN000387,2025-05-23,CUST0292,Affluent,Current,Payment,Travel,Mobile,255.18,Cape Town
TXN000388,2025-06-17,CUST0227,Mass Market,Savings,Deposit,Groceries,Card,457.54,Durban
TXN000389,2025-08-23,CUST0480,Premium,Current,Payment,Transport,Branch,287.41,Port Elizabeth
TXN000390,2025-07-23,CUST0291,Premium,Savings,Transfer,Healthcare,Online,913.68,Johannesburg
TXN000391,2025-09-11,CUST0431,Affluent,Current,Payment,Shopping,ATM,101.8,Port Elizabeth
TXN000392,2025-06-22,CUST0379,Premium,Savings,Deposit,Subscriptions,Online,826.02,Cape Town
TXN000393,2025-10-17,CUST0045,Mass Market,Savings,Withdrawal,Shopping,Card,54.05,Stellenbosch
TXN000394,2025-01-24,CUST0454,Affluent,Credit,Purchase,Travel,Card,26.95,Cape Town
TXN000395,2025-03-05,CUST0047,Mass Market,Savings,Transfer,Travel,Mobile,207.37,Stellenbosch
TXN000396,2025-01-01,CUST0090,Mass Market,Credit,Withdrawal,Entertainment,Online,52.45,Stellenbosch
TXN000397,2025-11-29,CUST0099,Mass Market,Current,Payment,Dining,ATM,77.82,Pretoria
TXN000398,2025-02-17,CUST0279,Mass Market,Current,Payment,Utilities,Card,62.74,Port Elizabeth
TXN000399,2025-07-10,CUST0115,Premium,Savings,Transfer,Groceries,Mobile,292.31,Pretoria
TXN000400,2025-11-17,CUST0392,Mass Market,Current,Payment,Entertainment,Mobile,213.81,Pretoria
TXN000401,2025-12-02,CUST0030,Mass Market,Current,Purchase,Transport,Card,67.61,Johannesburg
TXN000402,2025-04-20,CUST0071,Mass Market,Current,Withdrawal,Transport,Online,97.05,Cape Town
TXN000403,2025-10-31,CUST0422,Mass Market,Savings,Transfer,Education,Mobile,144.56,Cape Town
TXN000404,2025-01-05,CUST0303,Affluent,Savings,Purchase,Shopping,Card,42.29,Port Elizabeth
TXN000405,2025-08-05,CUST0233,Premium,Savings,Transfer,Travel,Card,1972.17,Pretoria
TXN000406,2025-04-28,CUST0362,Affluent,Savings,Withdrawal,Transport,Card,76.25,Stellenbosch
TXN000407,2025-02-22,CUST0467,Affluent,Credit,Payment,Shopping,ATM,311.64,Pretoria
TXN000408,2025-03-12,CUST0106,Mass Market,Current,Withdrawal,Dining,Online,106.11,Stellenbosch
TXN000409,2025-02-05,CUST0039,Affluent,Current,Deposit,Subscriptions,Card,1170.04,Stellenbosch
TXN000410,2025-11-09,CUST0074,Mass Market,Credit,Transfer,Travel,ATM,650.65,Durban
TXN000411,2025-04-20,CUST0182,Mass Market,Current,Transfer,Healthcare,Branch,312.65,Pretoria
TXN000412,2025-12-18,CUST0318,Mass Market,Current,Withdrawal,Entertainment,Card,107.89,Port Elizabeth
TXN000413,2025-02-21,CUST0131,Mass Market,Savings,Transfer,Transport,Branch,1024.96,Pretoria
TXN000414,2025-07-16,CUST0428,Affluent,Credit,Payment,Healthcare,ATM,126.83,Pretoria
TXN000415,2025-03-13,CUST0296,Affluent,Current,Transfer,Utilities,Card,1411.65,Durban
TXN000416,2025-05-08,CUST0135,Mass Market,Credit,Deposit,Subscriptions,Branch,875.54,Cape Town
TXN000417,2025-11-08,CUST0499,Mass Market,Current,Payment,Groceries,ATM,129.41,Cape Town
TXN000418,2025-04-16,CUST0359,Affluent,Credit,Deposit,Subscriptions,Branch,275.15,Stellenbosch
TXN000419,2025-04-07,CUST0185,Affluent,Current,Withdrawal,Utilities,Card,174.59,Pretoria
TXN000420,2025-05-03,CUST0312,Mass Market,Credit,Withdrawal,Healthcare,Card,91.08,Pretoria
TXN000421,2025-05-04,CUST0199,Mass Market,Current,Withdrawal,Subscriptions,Card,48.45,Johannesburg
TXN000422,2025-09-28,CUST0368,Mass Market,Current,Purchase,Shopping,ATM,85.15,Johannesburg
TXN000423,2025-03-09,CUST0297,Premium,Current,Withdrawal,Subscriptions,Mobile,86.07,Stellenbosch
TXN000424,2025-07-07,CUST0482,Premium,Savings,Deposit,Dining,Mobile,556.12,Stellenbosch
TXN000425,2025-02-07,CUST0395,Affluent,Savings,Purchase,Subscriptions,Card,245.99,Cape Town
TXN000426,2025-01-08,CUST0442,Mass Market,Credit,Payment,Entertainment,Card,79.71,Cape Town
TXN000427,2025-01-31,CUST0455,Mass Market,Current,Withdrawal,Education,ATM,83.21,Durban
TXN000428,2025-11-18,CUST0368,Mass Market,Current,Deposit,Healthcare,Mobile,631.92,Johannesburg
TXN000429,2025-12-26,CUST0384,Mass Market,Current,Withdrawal,Transport,Branch,101.22,Stellenbosch
TXN000430,2025-10-03,CUST0296,Affluent,Current,Deposit,Dining,ATM,298.47,Durban
TXN000431,2025-02-12,CUST0358,Mass Market,Credit,Payment,Transport,Branch,203.14,Port Elizabeth
TXN000432,2025-04-15,CUST0191,Affluent,Current,Transfer,Education,ATM,1205.1,Durban
TXN000433,2025-07-20,CUST0420,Mass Market,Savings,Deposit,Transport,ATM,229.51,Johannesburg
TXN000434,2025-12-24,CUST0313,Affluent,Savings,Withdrawal,Entertainment,Card,55.51,Durban
TXN000435,2025-05-06,CUST0104,Mass Market,Savings,Purchase,Healthcare,Card,108.89,Johannesburg
TXN000436,2025-08-21,CUST0151,Affluent,Current,Deposit,Subscriptions,Card,1532.25,Durban
TXN000437,2025-06-08,CUST0236,Mass Market,Savings,Transfer,Transport,Card,129.42,Port Elizabeth
TXN000438,2025-12-29,CUST0263,Mass Market,Savings,Transfer,Groceries,Online,417.55,Johannesburg
TXN000439,2025-09-12,CUST0063,Affluent,Current,Payment,Education,Branch,314.42,Johannesburg
TXN000440,2025-05-13,CUST0246,Premium,Current,Transfer,Shopping,Online,176.96,Durban
TXN000441,2025-05-18,CUST0126,Mass Market,Savings,Purchase,Groceries,ATM,53.32,Cape Town
TXN000442,2025-08-08,CUST0420,Mass Market,Savings,Payment,Education,Card,269.08,Johannesburg
TXN000443,2025-05-15,CUST0048,Premium,Savings,Deposit,Transport,Mobile,370.0,Durban
TXN000444,2025-08-22,CUST0365,Affluent,Credit,Deposit,Shopping,Card,465.92,Pretoria
TXN000445,2025-09-13,CUST0365,Affluent,Credit,Deposit,Dining,ATM,240.96,Pretoria
TXN000446,2025-03-22,CUST0460,Premium,Current,Payment,Transport,Branch,376.77,Port Elizabeth
TXN000447,2025-12-12,CUST0003,Affluent,Savings,Purchase,Entertainment,Branch,36.42,Cape Town
TXN000448,2025-01-02,CUST0456,Mass Market,Savings,Purchase,Groceries,Online,37.8,Durban
TXN000449,2025-01-24,CUST0224,Mass Market,Current,Withdrawal,Shopping,Mobile,107.19,Pretoria
TXN000450,2025-03-18,CUST0313,Affluent,Savings,Transfer,Groceries,Branch,293.25,Durban
TXN000451,2025-12-02,CUST0278,Affluent,Credit,Withdrawal,Entertainment,ATM,256.91,Durban
TXN000452,2025-05-08,CUST0116,Mass Market,Current,Withdrawal,Shopping,ATM,108.13,Johannesburg
TXN000453,2025-02-09,CUST0383,Premium,Current,Deposit,Shopping,Card,1409.56,Pretoria
TXN000454,2025-09-15,CUST0330,Mass Market,Savings,Purchase,Dining,Online,37.65,Durban
TXN000455,2025-09-22,CUST0168,Mass Market,Credit,Purchase,Healthcare,Card,54.59,Durban
TXN000456,2025-08-27,CUST0100,Affluent,Savings,Payment,Utilities,ATM,93.02,Pretoria
TXN000457,2025-02-14,CUST0399,Mass Market,Current,Deposit,Travel,Card,1189.42,Durban
TXN000458,2025-07-08,CUST0349,Premium,Savings,Transfer,Utilities,Branch,159.18,Pretoria
TXN000459,2025-06-05,CUST0157,Mass Market,Savings,Deposit,Entertainment,Mobile,577.46,Johannesburg
TXN000460,2025-07-08,CUST0300,Mass Market,Savings,Deposit,Travel,Online,425.54,Durban
TXN000461,2025-10-07,CUST0386,Mass Market,Current,Transfer,Dining,Card,684.76,Johannesburg
TXN000462,2025-07-29,CUST0464,Mass Market,Credit,Purchase,Entertainment,Branch,39.49,Port Elizabeth
TXN000463,2025-06-27,CUST0437,Mass Market,Savings,Purchase,Shopping,Card,16.33,Durban
TXN000464,2025-12-03,CUST0431,Affluent,Current,Withdrawal,Utilities,Card,49.32,Port Elizabeth
TXN000465,2025-04-16,CUST0037,Mass Market,Savings,Deposit,Entertainment,Mobile,403.59,Durban
TXN000466,2025-09-09,CUST0042,Mass Market,Savings,Purchase,Dining,ATM,85.63,Port Elizabeth
TXN000467,2025-02-17,CUST0178,Affluent,Current,Purchase,Entertainment,Branch,215.88,Durban
TXN000468,2025-07-31,CUST0474,Affluent,Savings,Payment,Travel,Card,90.41,Durban
TXN000469,2025-10-25,CUST0014,Mass Market,Current,Purchase,Education,Online,58.51,Port Elizabeth
TXN000470,2025-11-23,CUST0420,Mass Market,Savings,Withdrawal,Transport,Branch,88.48,Johannesburg
TXN000471,2025-10-18,CUST0134,Mass Market,Credit,Purchase,Healthcare,Online,119.44,Johannesburg
TXN000472,2025-05-02,CUST0246,Premium,Current,Payment,Utilities,ATM,183.78,Durban
TXN000473,2025-07-21,CUST0090,Mass Market,Credit,Payment,Shopping,Mobile,89.21,Stellenbosch
TXN000474,2025-05-20,CUST0243,Affluent,Current,Transfer,Transport,Online,553.96,Durban
TXN000475,2025-03-11,CUST0114,Mass Market,Current,Deposit,Transport,Online,620.43,Port Elizabeth
TXN000476,2025-02-24,CUST0371,Mass Market,Current,Transfer,Travel,Mobile,108.95,Port Elizabeth
TXN000477,2025-06-10,CUST0216,Mass Market,Savings,Withdrawal,Transport,Branch,127.67,Port Elizabeth
TXN000478,2025-07-03,CUST0445,Mass Market,Current,Transfer,Travel,ATM,268.25,Port Elizabeth
TXN000479,2025-08-26,CUST0132,Mass Market,Savings,Payment,Transport,Card,70.98,Port Elizabeth
TXN000480,2025-03-22,CUST0349,Premium,Savings,Payment,Subscriptions,Card,157.43,Pretoria
TXN000481,2025-04-21,CUST0120,Affluent,Current,Payment,Dining,Card,90.49,Stellenbosch
TXN000482,2025-12-31,CUST0153,Affluent,Credit,Transfer,Shopping,Mobile,262.97,Port Elizabeth
TXN000483,2025-09-20,CUST0364,Mass Market,Current,Purchase,Utilities,ATM,75.97,Cape Town
TXN000484,2025-03-31,CUST0379,Premium,Savings,Purchase,Healthcare,Mobile,134.54,Cape Town
TXN000485,2025-10-12,CUST0485,Mass Market,Savings,Deposit,Entertainment,Card,3071.21,Port Elizabeth
TXN000486,2025-08-25,CUST0021,Mass Market,Credit,Purchase,Dining,Card,52.52,Port Elizabeth
TXN000487,2025-01-07,CUST0111,Mass Market,Current,Purchase,Entertainment,Online,137.48,Johannesburg
TXN000488,2025-04-12,CUST0351,Affluent,Current,Withdrawal,Shopping,Card,82.56,Pretoria
TXN000489,2025-10-26,CUST0008,Mass Market,Savings,Deposit,Utilities,Card,225.78,Johannesburg
