transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city,year,month,month_name,year_month
TXN000215,2025-07-25,CUST0387,Mass Market,Current,Withdrawal,Entertainment,Branch,93.84,Stellenbosch,2025,7,July,2025-07
TXN000216,2025-04-22,CUST0268,Mass Market,Current,Purchase,Dining,Branch,66.2,Pretoria,2025,4,April,2025-04
TXN000217,2025-05-29,CUST0325,Affluent,Current,Transfer,Subscriptions,ATM,344.82,Port Elizabeth,2025,5,May,2025-05
TXN000218,2025-10-23,CUST0355,Mass Market,Savings,Deposit,Shopping,Online,109.49,Durban,2025,10,October,2025-10
TXN000219,2025-06-04,CUST0100,Affluent,Savings,Transfer,Education,Online,357.59,Pretoria,2025,6,June,2025-06
TXN000220,2025-07-31,CUST0132,Mass Market,Savings,Payment,Utilities,Card,98.95,Port Elizabeth,2025,7,July,2025-07
TXN000221,2025-10-13,CUST0251,Affluent,Savings,Deposit,Dining,Mobile,1660.34,Stellenbosch,2025,10,October,2025-10
TXN000222,2025-10-12,CUST0420,Mass Market,Savings,Withdrawal,Groceries,ATM,47.84,Johannesburg,2025,10,October,2025-10
TXN000223,2025-11-26,CUST0422,Mass Market,Savings,Withdrawal,Education,ATM,228.17,Cape Town,2025,11,November,2025-11
TXN000224,2025-12-23,CUST0034,Mass Market,Current,Withdrawal,Healthcare,Online,127.54,Cape Town,2025,12,December,2025-12
TXN000225,2025-06-03,CUST0018,Affluent,Savings,Withdrawal,Dining,Branch,72.32,Durban,2025,6,June,2025-06
TXN000226,2025-08-31,CUST0478,Mass Market,Credit,Transfer,Entertainment,ATM,293.52,Durban,2025,8,August,2025-08
TXN000227,2025-12-29,CUST0047,Mass Market,Savings,Transfer,Travel,Card,333.29,Stellenbosch,2025,12,December,2025-12
TXN000228,2025-10-15,CUST0298,Mass Market,Current,Withdrawal,Healthcare,Branch,76.19,Stellenbosch,2025,10,October,2025-10
TXN000229,2025-09-29,CUST0474,Affluent,Savings,Transfer,Healthcare,Online,185.25,Durban,2025,9,September,2025-09
TXN000230,2025-05-11,CUST0379,Premium,Savings,Transfer,Shopping,Card,213.84,Cape Town,2025,5,May,2025-05
TXN000231,2025-08-19,CUST0274,Mass Market,Current,Payment,Transport,Branch,323.87,Port Elizabeth,2025,8,August,2025-08
TXN000232,2025-04-08,CUST0267,Mass Market,Savings,Purchase,Utilities,Mobile,53.39,Pretoria,2025,4,April,2025-04
TXN000233,2025-12-11,CUST0381,Premium,Savings,Deposit,Subscriptions,Card,1336.76,Cape Town,2025,12,December,2025-12
TXN000234,2025-02-07,CUST0289,Mass Market,Credit,Transfer,Subscriptions,Branch,640.97,Durban,2025,2,February,2025-02
TXN000235,2025-04-22,CUST0393,Mass Market,Savings,Withdrawal,Entertainment,ATM,173.8,Stellenbosch,2025,4,April,2025-04
TXN000236,2025-06-05,CUST0413,Mass Market,Savings,Purchase,Entertainment,Online,72.24,Cape Town,2025,6,June,2025-06
TXN000237,2025-03-02,CUST0488,Affluent,Credit,Withdrawal,Entertainment,Branch,45.24,Stellenbosch,2025,3,March,2025-03
TXN000238,2025-12-27,CUST0434,Mass Market,Credit,Transfer,Healthcare,Online,957.38,Stellenbosch,2025,12,December,2025-12
TXN000239,2025-10-10,CUST0312,Mass Market,Credit,Payment,Utilities,Mobile,169.73,Pretoria,2025,10,October,2025-10
TXN000240,2025-08-27,CUST0249,Mass Market,Savings,Deposit,Shopping,ATM,1630.55,Pretoria,2025,8,August,2025-08
TXN000241,2025-05-14,CUST0048,Premium,Savings,Payment,Education,Mobile,248.13,Durban,2025,5,May,2025-05
TXN000242,2025-08-27,CUST0346,Mass Market,Current,Purchase,Travel,ATM,78.93,Pretoria,2025,8,August,2025-08
TXN000243,2025-04-15,CUST0217,Mass Market,Savings,Payment,Shopping,Mobile,52.27,Stellenbosch,2025,4,April,2025-04
TXN000244,2025-01-24,CUST0030,Mass Market,Current,Deposit,Entertainment,Online,2743.43,Johannesburg,2025,1,January,2025-01
TXN000245,2025-01-09,CUST0291,Premium,Savings,Payment,Education,Branch,325.67,Johannesburg,2025,1,January,2025-01
TXN000246,2025-10-24,CUST0331,Affluent,Current,Withdrawal,Utilities,Online,45.24,Stellenbosch,2025,10,October,2025-10
TXN000247,2025-04-11,CUST0308,Mass Market,Savings,Payment,Entertainment,Mobile,277.25,Cape Town,2025,4,April,2025-04
TXN000248,2025-10-19,CUST0118,Affluent,Current,Transfer,Travel,Branch,274.86,Johannesburg,2025,10,October,2025-10
TXN000249,2025-12-02,CUST0254,Premium,Current,Payment,Utilities,Mobile,176.57,Stellenbosch,2025,12,December,2025-12
TXN000250,2025-11-25,CUST0191,Affluent,Current,Withdrawal,Travel,Online,75.62,Durban,2025,11,November,2025-11
TXN000251,2025-06-30,CUST0162,Mass Market,Savings,Transfer,Dining,Branch,876.59,Cape Town,2025,6,June,2025-06
TXN000252,2025-09-08,CUST0298,Mass Market,Current,Transfer,Education,Card,115.24,Stellenbosch,2025,9,September,2025-09
TXN000253,2025-09-26,CUST0151,Affluent,Current,Purchase,Transport,Card,28.36,Durban,2025,9,September,2025-09
TXN000254,2025-01-04,CUST0097,Mass Market,Savings,Withdrawal,Dining,Online,77.44,Stellenbosch,2025,1,January,2025-01
TXN000255,2025-02-04,CUST0157,Mass Market,Savings,Transfer,Groceries,Online,293.09,Johannesburg,2025,2,February,2025-02
TXN000256,2025-09-16,CUST0143,Premium,Savings,Withdrawal,Shopping,Card,111.31,Port Elizabeth,2025,9,September,2025-09
TXN000257,2025-11-13,CUST0235,Mass Market,Savings,Deposit,Travel,Mobile,7240.49,Pretoria,2025,11,November,2025-11
TXN000258,2025-01-09,CUST0477,Affluent,Current,Purchase,Education,Branch,32.39,Durban,2025,1,January,2025-01
TXN000259,2025-07-30,CUST0388,Mass Market,Savings,Purchase,Groceries,Branch,39.42,Johannesburg,2025,7,July,2025-07
TXN000260,2025-05-21,CUST0260,Mass Market,Current,Deposit,Utilities,Card,1321.44,Port Elizabeth,2025,5,May,2025-05
TXN000261,2025-09-15,CUST0379,Premium,Savings,Withdrawal,Dining,Card,39.88,Cape Town,2025,9,September,2025-09
TXN000262,2025-02-19,CUST0056,Premium,Savings,Deposit,Dining,Online,468.75,Port Elizabeth,2025,2,February,2025-02
TXN000263,2025-04-09,CUST0255,Mass Market,Credit,Deposit,Education,ATM,1491.15,Cape Town,2025,4,April,2025-04
TXN000264,2025-07-01,CUST0113,Mass Market,Savings,Payment,Healthcare,Card,95.07,Stellenbosch,2025,7,July,2025-07
TXN000265,2025-07-11,CUST0109,Mass Market,Credit,Withdrawal,Travel,Branch,79.17,Cape Town,2025,7,July,2025-07
TXN000266,2025-05-05,CUST0434,Mass Market,Credit,Transfer,Utilities,Card,273.15,Stellenbosch,2025,5,May,2025-05
TXN000267,2025-12-01,CUST0129,Mass Market,Savings,Purchase,Transport,Mobile,93.61,Johannesburg,2025,12,December,2025-12
TXN000268,2025-07-14,CUST0116,Mass Market,Current,Withdrawal,Education,Mobile,90.41,Johannesburg,2025,7,July,2025-07
TXN000269,2025-01-29,CUST0279,Mass Market,Current,Purchase,Dining,Card,31.38,Port Elizabeth,2025,1,January,2025-01
TXN000270,2025-09-13,CUST0170,Mass Market,Credit,Withdrawal,Shopping,Branch,129.63,Durban,2025,9,September,2025-09
TXN000271,2025-02-18,CUST0326,Mass Market,Current,Deposit,Groceries,Online,1532.94,Pretoria,2025,2,February,2025-02
TXN000272,2025-04-19,CUST0341,Premium,Savings,Deposit,Travel,ATM,248.47,Pretoria,2025,4,April,2025-04
TXN000273,2025-01-24,CUST0393,Mass Market,Savings,Purchase,Utilities,Branch,28.47,Stellenbosch,2025,1,January,2025-01
TXN000274,2025-10-16,CUST0144,Affluent,Savings,Purchase,Dining,ATM,46.17,Pretoria,2025,10,October,2025-10
TXN000275,2025-01-09,CUST0447,Affluent,Savings,Transfer,Subscriptions,Online,101.98,Port Elizabeth,2025,1,January,2025-01
TXN000276,2025-12-31,CUST0178,Affluent,Current,Withdrawal,Transport,ATM,103.68,Durban,2025,12,December,2025-12
TXN000277,2025-03-25,CUST0024,Mass Market,Credit,Deposit,Entertainment,Branch,593.36,Port Elizabeth,2025,3,March,2025-03
TXN000278,2025-07-19,CUST0496,Affluent,Current,Deposit,Shopping,Mobile,365.2,Pretoria,2025,7,July,2025-07
TXN000279,2025-03-13,CUST0449,Mass Market,Current,Purchase,Education,ATM,17.74,Cape Town,2025,3,March,2025-03
TXN000280,2025-01-28,CUST0110,Mass Market,Current,Purchase,Healthcare,Online,43.99,Pretoria,2025,1,January,2025-01
TXN000281,2025-02-08,CUST0483,Mass Market,Current,Payment,Subscriptions,Branch,152.49,Pretoria,2025,2,February,2025-02
TXN000282,2025-11-01,CUST0491,Premium,Savings,Withdrawal,Unknown,Card,180.64,Durban,2025,11,November,2025-11
TXN000283,2025-11-21,CUST0394,Mass Market,Current,Payment,Travel,Mobile,74.4,Durban,2025,11,November,2025-11
TXN000284,2025-04-27,CUST0082,Mass Market,Credit,Payment,Education,Mobile,155.05,Stellenbosch,2025,4,April,2025-04
TXN000285,2025-08-10,CUST0448,Affluent,Current,Transfer,Subscriptions,Mobile,901.08,Port Elizabeth,2025,8,August,2025-08
TXN000286,2025-02-13,CUST0117,Mass Market,Current,Deposit,Utilities,Online,1839.05,Cape Town,2025,2,February,2025-02
TXN000287,2025-02-07,CUST0241,Mass Market,Savings,Purchase,Utilities,Online,57.67,Pretoria,2025,2,February,2025-02
TXN000288,2025-07-14,CUST0019,Mass Market,Savings,Transfer,Healthcare,ATM,666.74,Pretoria,2025,7,July,2025-07
TXN000289,2025-07-04,CUST0266,Mass Market,Current,Purchase,Transport,Card,25.07,Pretoria,2025,7,July,2025-07
TXN000290,2025-06-07,CUST0067,Affluent,Current,Withdrawal,Shopping,ATM,186.64,Cape Town,2025,6,June,2025-06
TXN000291,2025-02-22,CUST0023,Affluent,Current,Transfer,Transport,Online,144.38,Durban,2025,2,February,2025-02
TXN000292,2025-08-09,CUST0414,Mass Market,Savings,Withdrawal,Education,Branch,89.5,Pretoria,2025,8,August,2025-08
TXN000293,2025-09-20,CUST0085,Affluent,Current,Withdrawal,Transport,Card,131.13,Pretoria,2025,9,September,2025-09
TXN000294,2025-02-15,CUST0019,Mass Market,Savings,Payment,Education,Card,159.09,Pretoria,2025,2,February,2025-02
TXN000295,2025-11-02,CUST0157,Mass Market,Savings,Deposit,Shopping,Mobile,272.65,Johannesburg,2025,11,November,2025-11
TXN000296,2025-01-07,CUST0122,Affluent,Credit,Payment,Healthcare,Mobile,116.09,Johannesburg,2025,1,January,2025-01
TXN000297,2025-02-13,CUST0039,Affluent,Current,Deposit,Entertainment,Branch,256.67,Stellenbosch,2025,2,February,2025-02
TXN000298,2025-09-24,CUST0029,Mass Market,Savings,Transfer,Healthcare,Online,283.86,Port Elizabeth,2025,9,September,2025-09
TXN000299,2025-03-13,CUST0192,Mass Market,Current,Payment,Utilities,ATM,173.1,Pretoria,2025,3,March,2025-03
TXN000300,2025-09-10,CUST0294,Mass Market,Current,Transfer,Transport,Online,405.5,Johannesburg,2025,9,September,2025-09
TXN000301,2025-08-11,CUST0201,Mass Market,Current,Payment,Healthcare,ATM,239.25,Port Elizabeth,2025,8,August,2025-08
TXN000302,2025-09-05,CUST0277,Mass Market,Savings,Purchase,Shopping,ATM,54.32,Port Elizabeth,2025,9,September,2025-09
TXN000303,2025-05-07,CUST0099,Mass Market,Current,Withdrawal,Subscriptions,Branch,49.64,Pretoria,2025,5,May,2025-05
TXN000304,2025-04-11,CUST0152,Mass Market,Current,Withdrawal,Transport,Online,67.4,Durban,2025,4,April,2025-04
TXN000305,2025-06-05,CUST0017,Mass Market,Current,Purchase,Healthcare,ATM,55.81,Cape Town,2025,6,June,2025-06
TXN000306,2025-11-14,CUST0183,Mass Market,Current,Withdrawal,Shopping,Mobile,70.94,Durban,2025,11,November,2025-11
TXN000307,2025-06-21,CUST0148,Affluent,Credit,Withdrawal,Subscriptions,Online,59.0,Stellenbosch,2025,6,June,2025-06
TXN000308,2025-06-03,CUST0399,Mass Market,Current,Payment,Subscriptions,Online,114.76,Durban,2025,6,June,2025-06
TXN000309,2025-09-03,CUST0409,Affluent,Current,Payment,Dining,Mobile,239.29,Durban,2025,9,September,2025-09
TXN000310,2025-06-13,CUST0336,Mass Market,Credit,Payment,Travel,Branch,144.41,Port Elizabeth,2025,6,June,2025-06
TXN000311,2025-05-05,CUST0369,Mass Market,Current,Payment,Healthcare,ATM,147.72,Durban,2025,5,May,2025-05
TXN000312,2025-07-21,CUST0124,Premium,Savings,Payment,Transport,Branch,221.9,Durban,2025,7,July,2025-07
TXN000313,2025-04-13,CUST0058,Affluent,Current,Deposit,Education,Online,517.89,Stellenbosch,2025,4,April,2025-04
TXN000314,2025-12-16,CUST0095,Mass Market,Savings,Deposit,Groceries,Mobile,2078.1,Pretoria,2025,12,December,2025-12
TXN000315,2025-12-29,CUST0484,Mass Market,Savings,Transfer,Travel,ATM,814.43,Port Elizabeth,2025,12,December,2025-12
TXN000316,2025-12-21,CUST0278,Affluent,Credit,Purchase,Healthcare,Mobile,23.7,Durban,2025,12,December,2025-12
TXN000317,2025-03-13,CUST0187,Affluent,Savings,Payment,Entertainment,ATM,124.76,Port Elizabeth,2025,3,March,2025-03
TXN000318,2025-12-04,CUST0282,Affluent,Savings,Transfer,Healthcare,Mobile,467.06,Durban,2025,12,December,2025-12
TXN000319,2025-02-07,CUST0337,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,76.63,Johannesburg,2025,2,February,2025-02
TXN000320,2025-10-26,CUST0276,Mass Market,Savings,Withdrawal,Education,Branch,80.15,Pretoria,2025,10,October,2025-10
TXN000321,2025-12-21,CUST0146,Mass Market,Current,Withdrawal,Education,Card,176.52,Johannesburg,2025,12,December,2025-12
TXN000322,2025-07-04,CUST0267,Mass Market,Savings,Deposit,Subscriptions,Card,198.34,Pretoria,2025,7,July,2025-07
TXN000323,2025-02-25,CUST0470,Mass Market,Current,Transfer,Shopping,Online,482.71,Cape Town,2025,2,February,2025-02
TXN000324,2025-11-28,CUST0217,Mass Market,Savings,Deposit,Groceries,Branch,1182.46,Stellenbosch,2025,11,November,2025-11
TXN000325,2025-11-27,CUST0036,Affluent,Current,Withdrawal,Shopping,Mobile,129.09,Cape Town,2025,11,November,2025-11
TXN000326,2025-02-24,CUST0424,Affluent,Credit,Purchase,Transport,ATM,29.81,Stellenbosch,2025,2,February,2025-02
TXN000327,2025-04-24,CUST0384,Mass Market,Current,Deposit,Education,Branch,370.3,Stellenbosch,2025,4,April,2025-04
TXN000328,2025-10-25,CUST0135,Mass Market,Credit,Deposit,Entertainment,Mobile,425.73,Cape Town,2025,10,October,2025-10
TXN000329,2025-07-11,CUST0451,Mass Market,Savings,Withdrawal,Travel,Branch,35.62,Pretoria,2025,7,July,2025-07
TXN000330,2025-12-20,CUST0355,Mass Market,Savings,Deposit,Dining,ATM,628.85,Durban,2025,12,December,2025-12
TXN000331,2025-01-13,CUST0460,Premium,Current,Withdrawal,Transport,ATM,124.41,Port Elizabeth,2025,1,January,2025-01
TXN000332,2025-08-01,CUST0032,Mass Market,Savings,Purchase,Transport,Online,99.39,Durban,2025,8,August,2025-08
TXN000333,2025-06-28,CUST0006,Mass Market,Savings,Payment,Shopping,Mobile,169.96,Port Elizabeth,2025,6,June,2025-06
TXN000334,2025-04-16,CUST0026,Mass Market,Current,Deposit,Travel,ATM,172.32,Pretoria,2025,4,April,2025-04
TXN000335,2025-09-01,CUST0219,Mass Market,Current,Purchase,Travel,Mobile,83.52,Johannesburg,2025,9,September,2025-09
TXN000336,2025-06-13,CUST0314,Mass Market,Credit,Purchase,Utilities,Card,76.03,Cape Town,2025,6,June,2025-06
TXN000337,2025-12-30,CUST0208,Mass Market,Savings,Purchase,Groceries,ATM,67.63,Johannesburg,2025,12,December,2025-12
TXN000338,2025-11-28,CUST0214,Mass Market,Credit,Purchase,Dining,Online,90.98,Port Elizabeth,2025,11,November,2025-11
TXN000339,2025-09-22,CUST0336,Mass Market,Credit,Transfer,Education,Online,756.42,Port Elizabeth,2025,9,September,2025-09
TXN000340,2025-06-19,CUST0053,Affluent,Current,Deposit,Healthcare,Mobile,555.61,Durban,2025,6,June,2025-06
TXN000341,2025-04-29,CUST0477,Affluent,Current,Withdrawal,Dining,Online,74.88,Durban,2025,4,April,2025-04
TXN000342,2025-11-24,CUST0137,Affluent,Current,Withdrawal,Healthcare,Card,77.37,Stellenbosch,2025,11,November,2025-11
TXN000343,2025-11-11,CUST0422,Mass Market,Savings,Transfer,Travel,Branch,596.16,Cape Town,2025,11,November,2025-11
TXN000344,2025-08-08,CUST0321,Affluent,Current,Withdrawal,Groceries,Online,113.87,Cape Town,2025,8,August,2025-08
TXN000345,2025-04-16,CUST0209,Mass Market,Savings,Payment,Transport,Branch,96.61,Port Elizabeth,2025,4,April,2025-04
TXN000346,2025-02-22,CUST0148,Affluent,Credit,Deposit,Dining,ATM,698.45,Stellenbosch,2025,2,February,2025-02
TXN000347,2025-06-16,CUST0081,Premium,Savings,Transfer,Travel,Card,2035.76,Pretoria,2025,6,June,2025-06
TXN000348,2025-05-15,CUST0492,Mass Market,Savings,Withdrawal,Education,ATM,74.46,Cape Town,2025,5,May,2025-05
TXN000349,2025-11-02,CUST0484,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,49.76,Port Elizabeth,2025,11,November,2025-11
TXN000350,2025-10-28,CUST0089,Mass Market,Current,Purchase,Shopping,ATM,87.9,Johannesburg,2025,10,October,2025-10
TXN000351,2025-08-23,CUST0064,Mass Market,Current,Deposit,Dining,ATM,455.34,Stellenbosch,2025,8,August,2025-08
TXN000352,2025-11-11,CUST0448,Affluent,Current,Deposit,Transport,Online,664.6,Port Elizabeth,2025,11,November,2025-11
TXN000353,2025-06-10,CUST0022,Mass Market,Savings,Purchase,Entertainment,ATM,137.96,Stellenbosch,2025,6,June,2025-06
TXN000354,2025-03-01,CUST0479,Mass Market,Savings,Transfer,Shopping,Online,578.35,Pretoria,2025,3,March,2025-03
TXN000355,2025-09-19,CUST0084,Mass Market,Credit,Withdrawal,Healthcare,Branch,259.02,Stellenbosch,2025,9,September,2025-09
TXN000356,2025-03-12,CUST0292,Affluent,Current,Deposit,Healthcare,Mobile,140.64,Cape Town,2025,3,March,2025-03
TXN000357,2025-04-06,CUST0402,Mass Market,Current,Withdrawal,Education,Online,65.21,Johannesburg,2025,4,April,2025-04
TXN000358,2025-10-12,CUST0269,Affluent,Credit,Transfer,Travel,ATM,433.17,Stellenbosch,2025,10,October,2025-10
TXN000359,2025-03-13,CUST0465,Mass Market,Savings,Transfer,Shopping,Mobile,239.14,Stellenbosch,2025,3,March,2025-03
TXN000360,2025-11-14,CUST0369,Mass Market,Current,Purchase,Shopping,Card,28.62,Durban,2025,11,November,2025-11
TXN000361,2025-09-06,CUST0358,Mass Market,Credit,Transfer,Entertainment,Mobile,1184.64,Port Elizabeth,2025,9,September,2025-09
TXN000362,2025-10-15,CUST0315,Affluent,Current,Deposit,Travel,Mobile,1749.46,Port Elizabeth,2025,10,October,2025-10
TXN000363,2025-12-17,CUST0032,Mass Market,Savings,Withdrawal,Healthcare,Mobile,47.13,Durban,2025,12,December,2025-12
TXN000364,2025-09-08,CUST0260,Mass Market,Current,Transfer,Transport,Branch,160.94,Port Elizabeth,2025,9,September,2025-09
TXN000365,2025-01-16,CUST0183,Mass Market,Current,Transfer,Utilities,Card,115.81,Durban,2025,1,January,2025-01
TXN000366,2025-05-21,CUST0380,Mass Market,Current,Transfer,Education,ATM,159.29,Cape Town,2025,5,May,2025-05
TXN000367,2025-03-28,CUST0444,Affluent,Savings,Withdrawal,Subscriptions,Mobile,117.09,Pretoria,2025,3,March,2025-03
TXN000368,2025-10-09,CUST0043,Mass Market,Savings,Deposit,Transport,Branch,1031.01,Johannesburg,2025,10,October,2025-10
TXN000369,2025-02-28,CUST0244,Mass Market,Current,Payment,Education,ATM,192.71,Pretoria,2025,2,February,2025-02
TXN000370,2025-10-05,CUST0020,Mass Market,Current,Purchase,Travel,Branch,44.68,Port Elizabeth,2025,10,October,2025-10
TXN000371,2025-04-22,CUST0349,Premium,Savings,Withdrawal,Transport,Online,61.93,Pretoria,2025,4,April,2025-04
TXN000372,2025-06-02,CUST0186,Mass Market,Current,Purchase,Travel,ATM,54.6,Pretoria,2025,6,June,2025-06
TXN000373,2025-06-28,CUST0137,Affluent,Current,Purchase,Travel,Card,39.56,Stellenbosch,2025,6,June,2025-06
TXN000374,2025-05-02,CUST0193,Mass Market,Current,Transfer,Subscriptions,ATM,636.05,Durban,2025,5,May,2025-05
TXN000375,2025-12-30,CUST0084,Mass Market,Credit,Deposit,Healthcare,Online,320.53,Stellenbosch,2025,12,December,2025-12
TXN000376,2025-11-12,CUST0150,Mass Market,Current,Transfer,Entertainment,Online,335.86,Stellenbosch,2025,11,November,2025-11
TXN000377,2025-01-31,CUST0123,Affluent,Current,Deposit,Shopping,Branch,360.34,Port Elizabeth,2025,1,January,2025-01
TXN000378,2025-05-24,CUST0215,Affluent,Current,Deposit,Education,Online,256.36,Johannesburg,2025,5,May,2025-05
TXN000379,2025-06-15,CUST0272,Affluent,Current,Payment,Utilities,Branch,52.24,Johannesburg,2025,6,June,2025-06
TXN000380,2025-05-17,CUST0335,Mass Market,Credit,Deposit,Transport,Online,147.38,Stellenbosch,2025,5,May,2025-05
TXN000381,2025-07-30,CUST0033,Mass Market,Credit,Purchase,Utilities,Online,49.77,Johannesburg,2025,7,July,2025-07
TXN000382,2025-12-26,CUST0104,Mass Market,Savings,Transfer,Entertainment,Online,112.36,Johannesburg,2025,12,December,2025-12
TXN000383,2025-12-31,CUST0221,Mass Market,Current,Payment,Entertainment,Mobile,85.75,Stellenbosch,2025,12,December,2025-12
TXN000384,2025-09-08,CUST0078,Mass Market,Current,Transfer,Subscriptions,ATM,267.51,Johannesburg,2025,9,September,2025-09
TXN000385,2025-11-18,CUST0221,Mass Market,Current,Withdrawal,Healthcare,Mobile,145.8,Stellenbosch,2025,11,November,2025-11
TXN000386,2025-02-08,CUST0353,Mass Market,Savings,Purchase,Healthcare,Branch,49.78,Pretoria,2025,2,February,2025-02
TXN000387,2025-05-23,CUST0292,Affluent,Current,Payment,Travel,Mobile,255.18,Cape Town,2025,5,May,2025-05
TXN000388,2025-06-17,CUST0227,Mass Market,Savings,Deposit,Groceries,Card,457.54,Durban,2025,6,June,2025-06
TXN000389,2025-08-23,CUST0480,Premium,Current,Payment,Transport,Branch,287.41,Port Elizabeth,2025,8,August,2025-08
TXN000390,2025-07-23,CUST0291,Premium,Savings,Transfer,Healthcare,Online,913.68,Johannesburg,2025,7,July,2025-07
TXN000391,2025-09-11,CUST0431,Affluent,Current,Payment,Shopping,ATM,101.8,Port Elizabeth,2025,9,September,2025-09
TXN000392,2025-06-22,CUST0379,Premium,Savings,Deposit,Subscriptions,Online,826.02,Cape Town,2025,6,June,2025-06
TXN000393,2025-10-17,CUST0045,Mass Market,Savings,Withdrawal,Shopping,Card,54.05,Stellenbosch,2025,10,October,2025-10
